work_year,experience_level,type,job_title,salary,employee_residence,company_location,company_size
2023,SE,FT,Data Scientist,168000,US,US,M
2023,SE,FT,Data Scientist,130000,US,US,M
2023,MI,FT,Data Analyst,78990,GB,GB,M
2023,MI,FT,Data Analyst,43809,GB,GB,M
2023,MI,FT,Data Engineer,120000,US,US,M
2023,MI,FT,Data Engineer,95000,US,US,M
2023,SE,FT,Data Scientist,153400,US,US,M
2023,SE,FT,Data Scientist,122700,US,US,M
2023,SE,FT,Data Scientist,185000,US,US,M
2023,SE,FT,Data Scientist,160000,US,US,M
2023,SE,FT,Data Scientist,205000,US,US,M
2023,SE,FT,Data Scientist,185000,US,US,M
2023,SE,FT,Machine Learning Engineer,204500,US,US,M
2023,SE,FT,Machine Learning Engineer,142200,US,US,M
2023,MI,FT,Machine Learning Engineer,145000,US,US,M
2023,MI,FT,Machine Learning Engineer,87000,US,US,M
2023,EN,FT,Data Scientist,50000,IN,US,M
2023,SE,FT,ML Engineer,234100,US,US,M
2023,SE,FT,ML Engineer,203500,US,US,M
2023,SE,FT,Data Scientist,223800,US,US,M
2023,SE,FT,Data Scientist,172100,US,US,M
2023,SE,FT,Data Scientist,180000,US,US,M
2023,SE,FT,Data Scientist,150000,US,US,M
2023,SE,FT,Data Engineer,232200,US,US,M
2023,SE,FT,Data Engineer,167200,US,US,M
2023,SE,FT,BI Developer,197000,US,US,M
2023,SE,FT,BI Developer,106000,US,US,M
2023,SE,FT,Research Scientist,180000,US,US,M
2023,SE,FT,Research Scientist,145000,US,US,M
2023,SE,FT,Data Lead,225000,US,US,M
2023,SE,FT,Data Lead,200000,US,US,M
2023,SE,FT,Data Engineer,170000,US,US,M
2023,SE,FT,Data Engineer,114000,US,US,M
2023,SE,FT,Data Engineer,291500,US,US,M
2023,SE,FT,Data Engineer,180000,US,US,M
2023,EX,FT,Data Engineer,196200,US,US,M
2023,EX,FT,Data Engineer,150900,US,US,M
2023,SE,FT,Data Scientist,168400,US,US,M
2023,SE,FT,Data Scientist,105200,US,US,M
2023,MI,FT,Data Engineer,95000,ES,ES,M
2023,MI,FT,Data Engineer,80000,ES,ES,M
2023,MI,FT,Data Analyst,116000,US,US,M
2023,MI,FT,Data Analyst,72000,US,US,M
2023,SE,FT,Analytics Engineer,207000,US,US,M
2023,SE,FT,Analytics Engineer,167000,US,US,M
2023,SE,FT,Machine Learning Engineer,145000,US,US,M
2023,SE,FT,Machine Learning Engineer,135000,US,US,M
2023,MI,FT,Data Engineer,105000,US,US,M
2023,MI,FT,Data Engineer,70000,US,US,M
2023,SE,FT,Data Architect,180000,US,US,M
2023,SE,FT,Data Architect,115000,US,US,M
2023,SE,FT,Data Engineer,133800,US,US,M
2023,SE,FT,Data Engineer,96100,US,US,M
2023,MI,FT,Data Analyst,120000,US,US,M
2023,MI,FT,Data Analyst,80000,US,US,M
2023,SE,FT,Data Science Engineer,140000,US,US,M
2023,SE,FT,Data Science Engineer,100000,US,US,M
2023,SE,FT,Research Scientist,150000,US,US,M
2023,SE,FT,Research Scientist,120000,US,US,M
2023,SE,FT,Cloud Database Engineer,140000,US,US,M
2023,SE,FT,Cloud Database Engineer,115000,US,US,M
2023,SE,FT,Data Science Manager,297300,US,US,M
2023,SE,FT,Data Science Manager,198200,US,US,M
2023,SE,FT,Data Scientist,297300,US,US,M
2023,SE,FT,Data Scientist,198200,US,US,M
2023,SE,FT,Data Engineer,202000,US,US,M
2023,SE,FT,Data Engineer,135000,US,US,M
2023,SE,FT,Data Scientist,110000,US,US,M
2023,SE,FT,Data Scientist,84000,US,US,M
2023,MI,FT,Machine Learning Engineer,219000,US,US,L
2023,SE,FT,Applied Scientist,230000,US,US,M
2023,SE,FT,Applied Scientist,196000,US,US,M
2023,SE,FT,BI Developer,140000,US,US,M
2023,SE,FT,BI Developer,110000,US,US,M
2023,MI,FT,Data Analyst,150000,US,US,M
2023,MI,FT,Data Analyst,100000,US,US,M
2023,SE,FT,Data Engineer,160000,US,US,M
2023,SE,FT,Data Engineer,110000,US,US,M
2023,SE,FT,Data Scientist,185900,US,US,M
2023,SE,FT,Data Scientist,129300,US,US,M
2023,SE,FT,Applied Scientist,126100,US,US,L
2023,SE,FT,Applied Scientist,72000,US,US,L
2023,SE,FT,Data Engineer,170000,US,US,M
2023,SE,FT,Data Engineer,150000,US,US,M
2023,MI,FT,Machine Learning Engineer,175000,US,US,M
2023,MI,FT,Machine Learning Engineer,140000,US,US,M
2023,SE,FT,Data Analyst,240500,US,US,M
2023,SE,FT,Data Analyst,137500,US,US,M
2023,MI,FT,Data Scientist,187500,US,US,M
2023,MI,FT,Data Scientist,165000,US,US,M
2023,MI,FT,Machine Learning Research Engineer,72914,GB,GB,L
2022,EN,PT,Data Analyst,25216,ES,US,L
2023,SE,FT,Research Scientist,210000,US,US,M
2023,SE,FT,Research Scientist,165750,US,US,M
2023,SE,FT,Machine Learning Scientist,225000,US,US,M
2023,SE,FT,Machine Learning Scientist,165750,US,US,M
2023,MI,FT,Machine Learning Engineer,109006,GB,GB,M
2023,MI,FT,Machine Learning Engineer,67141,GB,GB,M
2023,SE,FT,Data Scientist,135000,US,US,M
2023,SE,FT,Data Scientist,115000,US,US,M
2023,SE,FT,NLP Engineer,275000,US,US,M
2023,SE,FT,NLP Engineer,175000,US,US,M
2023,SE,FT,Data Scientist,170000,US,US,M
2023,SE,FT,Data Scientist,140000,US,US,M
2023,SE,FT,Data Engineer,175308,US,US,M
2023,SE,FT,Data Engineer,100706,US,US,M
2023,SE,FT,NLP Engineer,235000,US,US,M
2023,SE,FT,NLP Engineer,135000,US,US,M
2023,SE,FT,Data Engineer,310000,US,US,M
2023,SE,FT,Data Engineer,229000,US,US,M
2023,SE,FT,ML Engineer,289076,US,US,M
2023,SE,FT,ML Engineer,202353,US,US,M
2023,SE,FT,Data Engineer,69751,PT,PT,M
2023,SE,FT,Data Engineer,37558,PT,PT,M
2023,MI,FT,Research Engineer,120000,US,US,M
2023,MI,FT,Research Engineer,100000,US,US,M
2023,SE,FT,Data Engineer,226700,US,US,M
2023,SE,FT,Data Engineer,133300,US,US,M
2023,SE,FT,Data Analyst,125000,US,US,M
2023,SE,FT,Data Analyst,85000,US,US,M
2023,SE,FT,Data Analyst,130000,US,US,M
2023,SE,FT,Data Analyst,80000,US,US,M
2023,MI,FT,Data Engineer,120000,US,US,M
2023,MI,FT,Data Engineer,100000,US,US,M
2021,SE,FT,Data Scientist,54094,IN,IN,L
2022,MI,FT,Business Data Analyst,18314,IN,IN,L
2023,SE,FT,Data Engineer,231250,US,US,M
2023,SE,FT,Data Engineer,138750,US,US,M
2023,SE,FT,Data Engineer,199000,US,US,M
2023,SE,FT,Data Engineer,162000,US,US,M
2023,EN,FT,Data Engineer,160000,US,US,M
2023,EN,FT,Data Engineer,135000,US,US,M
2022,EN,FT,Data Scientist,100000,US,US,M
2023,SE,FT,Research Scientist,200000,US,US,M
2023,SE,FT,Research Scientist,150000,US,US,M
2023,EN,FT,Research Engineer,160000,US,US,M
2023,EN,FT,Research Engineer,120000,US,US,M
2023,SE,FT,Research Scientist,250000,US,US,M
2023,SE,FT,Research Scientist,200000,US,US,M
2023,EN,FT,Deep Learning Engineer,150000,US,US,M
2023,EN,FT,Deep Learning Engineer,120000,US,US,M
2023,SE,FT,Research Engineer,150000,US,US,M
2023,SE,FT,Research Engineer,100000,US,US,M
2022,SE,FT,Data Analytics Manager,133000,NL,NL,L
2023,SE,FT,Data Scientist,272550,US,US,M
2023,SE,FT,Data Scientist,198200,US,US,M
2023,SE,FT,Data Scientist,182000,US,US,M
2023,SE,FT,Data Scientist,140000,US,US,M
2023,SE,FT,Data Engineer,200000,US,US,M
2023,SE,FT,Data Engineer,160000,US,US,M
2023,SE,FT,Machine Learning Engineer,204500,US,US,M
2023,SE,FT,Machine Learning Engineer,142200,US,US,M
2023,MI,FT,Data Scientist,120000,US,US,M
2023,MI,FT,Data Scientist,105000,US,US,M
2023,SE,FT,Data Engineer,187500,US,US,M
2023,SE,FT,Data Engineer,175000,US,US,M
2023,SE,FT,Machine Learning Engineer,204500,US,US,M
2023,SE,FT,Machine Learning Engineer,142200,US,US,M
2023,SE,FT,Data Analyst,155000,US,US,M
2023,SE,FT,Data Analyst,64000,US,US,M
2023,SE,FT,Computer Vision Engineer,235000,US,US,M
2023,SE,FT,Computer Vision Engineer,185000,US,US,M
2023,SE,FT,Data Architect,174500,US,US,M
2023,SE,FT,Data Architect,113000,US,US,M
2023,SE,FT,Data Scientist,143100,CA,CA,M
2023,SE,FT,Data Scientist,113000,CA,CA,M
2023,SE,FT,Applied Scientist,184000,US,US,M
2023,SE,FT,Applied Scientist,142000,US,US,M
2023,SE,FT,Data Scientist,140000,US,US,M
2023,SE,FT,Data Scientist,120000,US,US,M
2023,SE,FT,Data Architect,174500,US,US,M
2023,SE,FT,Data Architect,113000,US,US,M
2023,SE,FT,Data Scientist,180560,US,US,M
2023,SE,FT,Data Scientist,115440,US,US,M
2023,SE,FT,Data Scientist,140000,US,US,M
2023,SE,FT,Data Scientist,120000,US,US,M
2023,SE,FT,Research Scientist,248100,US,US,M
2023,SE,FT,Research Scientist,145900,US,US,M
2023,SE,FT,Data Scientist,120000,CA,CA,M
2023,SE,FT,Data Scientist,110000,CA,CA,M
2023,SE,FT,Data Engineer,291500,US,US,M
2023,SE,FT,Data Engineer,180000,US,US,M
2023,MI,FT,Machine Learning Engineer,75344,GB,GB,M
2023,MI,FT,Machine Learning Engineer,63192,GB,GB,M
2023,SE,FT,Data Engineer,161800,US,US,M
2023,SE,FT,Data Engineer,141600,US,US,M
2023,MI,FT,Machine Learning Engineer,58331,GB,GB,M
2023,MI,FT,Machine Learning Engineer,46178,GB,GB,M
2023,SE,FT,Data Engineer,166000,US,US,M
2023,SE,FT,Data Engineer,128000,US,US,M
2023,SE,FT,Data Architect,170000,US,US,M
2023,SE,FT,Data Architect,110000,US,US,M
2023,SE,FT,Data Engineer,160000,US,US,M
2023,SE,FT,Data Engineer,75000,US,US,M
2023,SE,FT,Data Engineer,236000,US,US,M
2023,SE,FT,Data Engineer,182000,US,US,M
2022,MI,FT,Data Analyst,14307,IN,IN,L
2022,EN,FT,Data Scientist,130000,US,US,M
2023,MI,FT,Data Analyst,150000,US,US,M
2023,MI,FT,Data Analyst,100000,US,US,M
2023,SE,FT,Machine Learning Engineer,261500,US,US,L
2023,SE,FT,Machine Learning Engineer,134500,US,US,L
2022,MI,FT,Data Scientist,13989,IN,IN,L
2023,MI,FT,Data Scientist,130000,US,US,M
2023,MI,FT,Data Scientist,90000,US,US,M
2023,EN,FT,Data Engineer,160000,US,US,M
2023,EN,FT,Data Engineer,135000,US,US,M
2022,SE,FT,Manager Data Management,125000,US,US,L
2022,SE,FT,Data Engineer,175000,US,US,M
2022,SE,FT,Data Engineer,155000,US,US,M
2022,SE,FT,Data Engineer,153600,US,US,M
2022,SE,FT,Data Engineer,106800,US,US,M
2022,SE,FT,Data Scientist,150000,US,US,M
2022,SE,FT,Data Scientist,140000,US,US,M
2022,SE,FT,Data Science Consultant,122000,US,US,M
2022,SE,FT,Data Science Consultant,94500,US,US,M
2022,SE,FT,Data Engineer,170000,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,SE,FT,Data Science Consultant,145000,US,US,M
2022,SE,FT,Data Science Consultant,128000,US,US,M
2022,SE,FT,Data Engineer,145000,US,US,M
2022,SE,FT,Data Engineer,100000,US,US,M
2022,SE,FT,Data Engineer,175000,US,US,M
2022,SE,FT,Data Engineer,120000,US,US,M
2022,SE,FT,Data Engineer,145000,US,US,M
2022,SE,FT,Data Engineer,115000,US,US,M
2022,SE,FT,Applied Machine Learning Scientist,150000,US,US,M
2022,MI,FT,Data Analyst,150000,US,US,M
2022,MI,FT,Data Analyst,100000,US,US,M
2022,MI,FT,Data Scientist,150000,US,US,M
2022,MI,FT,Data Scientist,127500,US,US,M
2022,SE,FT,Data Scientist,126500,US,US,M
2022,SE,FT,Data Scientist,51000,US,US,M
2022,MI,FT,Data Engineer,260000,US,US,M
2022,MI,FT,Data Engineer,175000,US,US,M
2022,EN,FT,Applied Data Scientist,40000,AU,PK,M
2022,EN,FT,AI Programmer,40000,PK,AU,M
2022,SE,FT,Data Engineer,250000,US,US,M
2022,SE,FT,Data Engineer,63000,US,US,M
2022,SE,FT,Machine Learning Engineer,210000,US,US,M
2022,SE,FT,Machine Learning Engineer,160000,US,US,M
2022,SE,FT,Data Scientist,272550,US,US,M
2022,SE,FT,Data Scientist,198200,US,US,M
2022,MI,FT,Data Scientist,94560,FR,FR,M
2022,MI,FT,Data Scientist,52533,FR,FR,M
2022,SE,FT,Data Scientist,220000,US,US,M
2022,SE,FT,Data Scientist,146000,US,US,M
2022,MI,FT,Data Analyst,150000,US,US,M
2022,MI,FT,Data Analyst,100000,US,US,M
2022,SE,FT,Machine Learning Software Engineer,248400,CA,CA,M
2022,SE,FT,Machine Learning Software Engineer,183600,CA,CA,M
2022,MI,FT,Data Engineer,150000,US,US,M
2022,MI,FT,Data Engineer,150000,US,US,M
2022,EN,FT,Machine Learning Developer,40000,PK,AU,M
2022,SE,FT,Lead Data Scientist,56723,IN,IN,L
2022,MI,FT,Data Engineer,120000,US,US,M
2022,MI,FT,Data Engineer,95000,US,US,M
2022,EN,FT,Data Engineer,160000,US,US,M
2022,EN,FT,Data Engineer,135000,US,US,M
2022,EN,FT,Data Science Consultant,24165,IT,IT,M
2022,SE,FT,Data Engineer,216000,US,US,M
2022,SE,FT,Data Engineer,144000,US,US,M
2022,EN,FT,Data Engineer,85000,US,US,M
2022,EN,FT,Data Engineer,65000,US,US,M
2022,SE,FT,Data Analyst,149000,US,US,M
2022,SE,FT,Data Analyst,119000,US,US,M
2022,SE,FT,Data Scientist,140000,US,US,M
2022,SE,FT,Data Scientist,120000,US,US,M
2022,MI,FT,Data Scientist,150000,US,US,M
2022,MI,FT,Data Scientist,110000,US,US,M
2022,SE,FT,Machine Learning Engineer,246000,US,US,M
2022,SE,FT,Machine Learning Engineer,201000,US,US,M
2022,SE,FT,Data Scientist,190000,US,US,M
2022,SE,FT,Data Scientist,155000,US,US,M
2022,SE,FT,ML Engineer,235000,US,US,M
2022,SE,FT,ML Engineer,185000,US,US,M
2022,SE,FT,Cloud Database Engineer,190000,US,US,M
2022,SE,FT,Cloud Database Engineer,160000,US,US,M
2022,EN,FT,Product Data Analyst,100000,US,US,M
2022,MI,FT,Data Engineer,130000,US,US,M
2022,MI,FT,Data Engineer,115000,US,US,M
2022,MI,FT,Data Scientist,92350,GB,GB,M
2022,MI,FT,Data Scientist,67723,GB,GB,M
2022,MI,FT,Data Engineer,105000,US,US,M
2022,MI,FT,Data Engineer,70000,US,US,M
2022,SE,FT,Machine Learning Engineer,204500,US,US,M
2022,SE,FT,Machine Learning Engineer,142200,US,US,M
2022,SE,FT,Machine Learning Engineer,192000,US,US,M
2022,SE,FT,Machine Learning Engineer,164000,US,US,M
2022,SE,FT,Data Engineer,185900,US,US,M
2022,SE,FT,Data Engineer,129300,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,SE,FT,Data Engineer,75000,US,US,M
2022,SE,FT,Data Science Manager,175000,US,US,M
2022,SE,FT,Data Science Manager,120000,US,US,M
2022,SE,FT,Data Engineer,167500,US,US,M
2022,SE,FT,Data Engineer,106500,US,US,M
2022,MI,FT,Data Analyst,75000,US,US,M
2022,MI,FT,Data Analyst,60000,US,US,M
2022,SE,FT,Applied Scientist,184000,US,US,M
2022,SE,FT,Applied Scientist,142000,US,US,M
2022,MI,FT,Data Scientist,145000,US,US,M
2022,MI,FT,Data Scientist,100000,US,US,M
2022,EN,FT,Machine Learning Software Engineer,10000,MA,MA,S
2022,MI,FT,Data Scientist,31795,IN,US,M
2022,MI,FT,NLP Engineer,44365,PL,PL,S
2022,SE,FT,Data Engineer,175000,US,US,M
2022,SE,FT,Data Engineer,120000,US,US,M
2022,SE,FT,Data Engineer,175000,US,US,M
2022,SE,FT,Data Engineer,120000,US,US,M
2022,EX,FT,Data Engineer,200000,US,US,M
2022,EX,FT,Data Engineer,145000,US,US,M
2022,MI,FT,Data Engineer,92350,GB,GB,M
2022,MI,FT,Data Engineer,73880,GB,GB,M
2022,SE,FT,Data Engineer,145000,US,US,M
2022,SE,FT,Data Engineer,100000,US,US,M
2022,SE,FT,Applied Scientist,192000,US,US,M
2022,SE,FT,Applied Scientist,164000,US,US,M
2022,EX,FT,Data Engineer,310000,US,US,M
2022,EX,FT,Data Engineer,239000,US,US,M
2022,SE,FT,Data Analyst,120000,US,US,M
2022,SE,FT,Data Analyst,95000,US,US,M
2022,SE,FT,Machine Learning Engineer,145000,US,US,M
2022,SE,FT,Machine Learning Engineer,135000,US,US,M
2022,SE,FT,Data Engineer,100000,US,US,M
2022,SE,FT,Data Engineer,78000,US,US,M
2022,SE,FT,Data Engineer,73546,ES,ES,M
2022,SE,FT,Data Engineer,36773,ES,ES,M
2022,MI,FT,Data Engineer,160000,US,US,M
2022,MI,FT,Data Engineer,120000,US,US,M
2022,SE,FT,Data Scientist,190000,US,US,M
2022,SE,FT,Data Scientist,150000,US,US,M
2022,MI,FT,Data Engineer,35610,IN,IN,L
2022,SE,FT,AI Scientist,125000,CO,CO,L
2022,SE,FT,Data Engineer,120000,US,US,M
2022,SE,FT,Data Engineer,95000,US,US,M
2022,MI,FT,Data Analyst,150000,US,US,M
2022,MI,FT,Data Analyst,100000,US,US,M
2022,SE,FT,Data Scientist,47280,ES,ES,M
2022,SE,FT,Data Scientist,37824,ES,ES,M
2022,SE,FT,Data Analyst,115934,US,US,M
2022,SE,FT,Data Analyst,81666,US,US,M
2022,SE,FT,Data Scientist,175000,US,US,M
2022,SE,FT,Data Scientist,140000,US,US,M
2022,SE,FT,Data Engineer,120000,US,US,M
2022,SE,FT,Data Engineer,95000,US,US,M
2022,SE,FT,Research Engineer,249500,US,US,M
2022,SE,FT,Research Engineer,149850,US,US,M
2022,MI,FT,Analytics Engineer,122500,US,US,M
2022,MI,FT,Analytics Engineer,100000,US,US,M
2022,SE,FT,Data Scientist,249500,US,US,M
2022,SE,FT,Data Scientist,149850,US,US,M
2022,EN,FT,Data Analyst,55000,US,US,M
2022,EN,FT,Data Analyst,48000,US,US,M
2022,SE,FT,Research Scientist,249500,US,US,M
2022,SE,FT,Research Scientist,149850,US,US,M
2022,MI,FT,Computer Vision Engineer,58837,FR,FR,S
2022,SE,FT,Data Engineer,190000,US,US,M
2022,SE,FT,Data Engineer,120000,US,US,M
2022,SE,FT,Data Analyst,127000,US,US,M
2022,SE,FT,Data Analyst,104000,US,US,M
2022,SE,FT,Data Scientist,210000,US,US,M
2022,SE,FT,Data Scientist,150000,US,US,M
2022,SE,FT,Machine Learning Engineer,210000,US,US,M
2022,SE,FT,Machine Learning Engineer,150000,US,US,M
2022,SE,FT,Data Engineer,210000,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,SE,FT,Data Scientist,182750,US,US,M
2022,SE,FT,Data Scientist,161500,US,US,M
2022,MI,FT,Data Analyst,102640,US,US,M
2022,MI,FT,Data Analyst,66100,US,US,M
2022,SE,FT,Research Scientist,210000,US,US,M
2022,SE,FT,Research Scientist,150000,US,US,M
2022,SE,FT,Data Engineer,198800,US,US,M
2022,SE,FT,Data Engineer,122600,US,US,M
2022,MI,FT,Data Engineer,130000,US,US,M
2022,MI,FT,Data Engineer,80000,US,US,M
2022,SE,FT,Data Scientist,136000,US,US,M
2022,SE,FT,Data Scientist,104000,US,US,M
2022,SE,FT,Data Analyst,150000,US,US,M
2022,SE,FT,Data Analyst,100000,US,US,M
2022,EN,FT,Data Engineer,160000,US,US,M
2022,EN,FT,Data Engineer,135000,US,US,M
2022,SE,FT,Data Engineer,216000,US,US,M
2022,SE,FT,Data Engineer,144000,US,US,M
2022,EX,FT,Data Scientist,159000,US,US,M
2022,EX,FT,Data Scientist,130000,US,US,M
2022,SE,FT,Data Analyst,115934,US,US,M
2022,SE,FT,Data Analyst,81666,US,US,M
2022,SE,FT,Data Engineer,215000,US,US,M
2022,SE,FT,Data Engineer,150000,US,US,M
2022,SE,FT,Machine Learning Engineer,246000,US,US,M
2022,SE,FT,Machine Learning Engineer,201000,US,US,M
2022,MI,FT,Data Engineer,187000,US,US,M
2022,MI,FT,Data Engineer,153000,US,US,M
2022,SE,FT,Machine Learning Engineer,255000,MX,MX,M
2022,SE,FT,Machine Learning Engineer,185000,MX,MX,M
2022,MI,FT,Data Analyst,430967,GB,GB,M
2022,MI,FT,Data Analyst,55410,GB,GB,M
2022,SE,FT,Data Analyst,50432,ES,ES,M
2022,SE,FT,Data Analyst,39925,ES,ES,M
2022,SE,FT,Data Analyst,169000,US,US,M
2022,SE,FT,Data Analyst,110600,US,US,M
2022,EN,FT,BI Data Analyst,60938,DE,DE,L
2022,SE,FT,BI Developer,140000,US,US,M
2022,SE,FT,BI Developer,120000,US,US,M
2022,MI,FT,Data Analyst,75000,US,US,M
2022,MI,FT,Data Analyst,60000,US,US,M
2022,SE,FT,3D Computer Vision Researcher,10000,CA,AL,S
2022,EN,FT,Data Analyst,50000,US,US,L
2022,MI,FT,MLOps Engineer,134000,US,US,M
2022,MI,FT,MLOps Engineer,124000,US,US,M
2022,SE,FT,Data Analyst,166700,US,US,M
2022,SE,FT,Data Analyst,119000,US,US,M
2022,EN,FT,Data Scientist,124234,US,US,M
2022,EN,FT,Data Scientist,74540,US,US,M
2022,MI,FT,Data Analyst,100000,US,US,M
2022,MI,FT,Data Analyst,65000,US,US,M
2021,MI,FT,Data Analyst,16904,IN,IN,L
2022,EN,FT,AI Scientist,200000,CA,CA,L
2022,EN,FT,Machine Learning Engineer,12000,AR,AR,L
2022,SE,FT,Data Engineer,220000,US,US,M
2022,SE,FT,Data Engineer,146000,US,US,M
2022,SE,FT,Data Engineer,68293,ES,ES,M
2022,SE,FT,Data Engineer,36773,ES,ES,M
2022,SE,FT,Data Specialist,110000,US,US,M
2022,SE,FT,Data Specialist,70000,US,US,M
2022,EN,FT,Data Analyst,50000,US,US,L
2022,SE,FT,Data Engineer,120000,US,US,M
2022,SE,FT,Data Engineer,95000,US,US,M
2022,MI,FT,Data Analyst,150000,US,US,M
2022,MI,FT,Data Analyst,100000,US,US,M
2022,SE,FT,Data Scientist,47280,ES,ES,M
2022,SE,FT,Data Scientist,37824,ES,ES,M
2022,SE,FT,Data Architect,190000,US,US,M
2022,SE,FT,Data Architect,135000,US,US,M
2022,SE,FT,Data Scientist,128000,US,US,M
2022,SE,FT,Data Scientist,81500,US,US,M
2022,SE,FT,Data Scientist,173000,US,US,M
2022,SE,FT,Data Scientist,110000,US,US,M
2022,SE,FT,Machine Learning Engineer,192000,US,US,M
2022,SE,FT,Machine Learning Engineer,120000,US,US,M
2022,SE,FT,Data Analyst,115934,US,US,M
2022,SE,FT,Data Analyst,81666,US,US,M
2022,SE,FT,Data Analyst,120000,US,US,M
2022,SE,FT,Data Analyst,95000,US,US,M
2022,SE,FT,Principal Machine Learning Engineer,190000,US,US,L
2022,SE,FT,Data Engineer,194000,US,US,M
2022,SE,FT,Data Engineer,129400,US,US,M
2022,SE,FT,Data Analyst,201000,US,US,M
2022,SE,FT,Data Analyst,89200,US,US,M
2022,SE,FT,Data Scientist,165000,US,US,M
2022,SE,FT,Data Scientist,125000,US,US,M
2022,SE,FT,Applied Scientist,230000,US,US,M
2022,SE,FT,Applied Scientist,196000,US,US,M
2022,MI,FT,Machine Learning Engineer,130000,US,US,M
2022,MI,FT,Machine Learning Engineer,90000,US,US,M
2022,MI,FT,Machine Learning Researcher,150000,US,US,M
2022,MI,FT,Machine Learning Researcher,100000,US,US,M
2022,MI,FT,Machine Learning Engineer,230000,US,US,M
2022,MI,FT,Machine Learning Engineer,150000,US,US,M
2022,SE,FT,Data Engineer,153600,US,US,M
2022,SE,FT,Data Engineer,106800,US,US,M
2022,MI,FT,Machine Learning Researcher,130000,US,US,M
2022,MI,FT,Machine Learning Researcher,100000,US,US,M
2022,SE,FT,Data Engineer,216000,US,US,M
2022,SE,FT,Data Engineer,144000,US,US,M
2022,MI,FT,Data Scientist,180000,US,US,M
2022,MI,FT,Data Scientist,120000,US,US,M
2022,EN,FT,Data Engineer,160000,US,US,M
2022,EN,FT,Data Engineer,135000,US,US,M
2022,SE,FT,Data Analyst,192500,US,US,M
2022,SE,FT,Data Analyst,140000,US,US,M
2022,SE,FT,Data Engineer,152500,US,US,M
2022,SE,FT,Data Engineer,130000,US,US,M
2022,SE,FT,Data Analyst,65000,US,US,M
2022,SE,FT,Data Analyst,55000,US,US,M
2022,SE,FT,Data Engineer,178750,US,US,M
2022,SE,FT,Data Engineer,160000,US,US,M
2022,MI,FT,Data Scientist,63040,FR,FR,M
2022,MI,FT,Data Scientist,52533,FR,FR,M
2022,MI,FT,Machine Learning Scientist,165000,US,US,M
2022,MI,FT,Machine Learning Scientist,135000,US,US,M
2022,SE,FT,Analytics Engineer,170000,US,US,M
2022,SE,FT,Analytics Engineer,125000,US,US,M
2022,SE,FT,Data Engineer,105000,US,US,M
2022,SE,FT,Data Engineer,70000,US,US,M
2022,SE,FT,Data Scientist,130000,US,US,M
2022,SE,FT,Data Scientist,95000,US,US,M
2022,SE,FT,Data Scientist,203500,US,US,M
2022,SE,FT,Data Scientist,152000,US,US,M
2022,SE,FT,Data Engineer,197430,US,US,M
2022,SE,FT,Data Engineer,134760,US,US,M
2022,MI,FT,Data Scientist,120000,US,US,M
2022,SE,FT,Data Engineer,197000,US,US,M
2022,SE,FT,Data Engineer,99000,US,US,M
2022,SE,FT,Data Engineer,220000,US,US,M
2022,SE,FT,Data Engineer,162000,US,US,M
2022,MI,FT,Data Engineer,110446,LT,LT,M
2022,MI,FT,Data Engineer,79178,LT,LT,M
2022,MI,FT,Data Science Consultant,70186,GB,GB,M
2022,MI,FT,Data Science Consultant,51716,GB,GB,M
2022,SE,FT,Data Architect,149040,US,US,M
2022,SE,FT,Data Architect,113900,US,US,M
2020,MI,FT,Business Data Analyst,95000,US,US,M
2021,SE,FT,Data Analyst,115000,US,US,S
2022,SE,FT,Data Analyst,171000,US,AU,L
2022,EN,FT,Data Analytics Engineer,13000,AR,AR,S
2022,SE,FT,Data Engineer,100000,US,US,M
2022,SE,FT,Data Engineer,78000,US,US,M
2022,SE,FT,Data Engineer,120000,US,US,M
2022,SE,FT,Data Engineer,95000,US,US,M
2022,SE,FT,Data Specialist,110000,US,US,M
2022,SE,FT,Data Specialist,70000,US,US,M
2022,EN,FL,Data Analytics Consultant,50000,BE,US,S
2022,SE,FT,Data Scientist,185900,US,US,M
2022,SE,FT,Data Scientist,129300,US,US,M
2022,MI,FT,Data Analyst,150000,US,US,M
2022,MI,FT,Data Analyst,100000,US,US,M
2022,SE,FT,Data Engineer,230000,US,US,M
2022,SE,FT,Data Engineer,154600,US,US,M
2022,SE,FT,Machine Learning Engineer,204500,US,US,M
2022,SE,FT,Machine Learning Engineer,142200,US,US,M
2022,MI,FT,Data Engineer,160000,US,US,M
2022,MI,FT,Data Engineer,75000,US,US,M
2022,SE,FT,Data Scientist,47280,ES,ES,M
2022,SE,FT,Data Scientist,37824,ES,ES,M
2022,SE,FT,Data Engineer,213000,US,US,M
2022,SE,FT,Data Engineer,152000,US,US,M
2022,SE,FT,Data Scientist,140000,US,US,M
2022,SE,FT,Data Scientist,120000,US,US,M
2022,SE,FT,Data Scientist,110000,US,US,M
2022,SE,FT,Data Scientist,70000,US,US,M
2022,SE,FT,Machine Learning Software Engineer,227200,CA,CA,M
2022,SE,FT,Machine Learning Software Engineer,168000,CA,CA,M
2021,EN,FT,3D Computer Vision Researcher,20000,AS,AS,M
2022,MI,FT,Data Scientist,64090,DE,DE,M
